,product_name,product_review,user_rating
5604,Tweak,"Bottled October 2017, my daughter’s BF brought me two as a peace offering so here go:
Pours dark brown with a slight tan head that disappears quickly. It smells a lot like a regular Bourbon County, heavy barrel, bourbon presence. The mouthfeel is a little thin after 3.5 yrs but that’s to be expected. A little evidence of oxidation but omg this is a big, boozy, brawny monster that’s had it’s rough edges buffed out. Vanilla, anise, barrel, bourbon, a little coffee that peeks thru here and there, it is superb and drinkable for such a huge beer. I normally advocate aging a beer for no more than a year, year and a half, but there are exceptions and this is one of them. My second stout by Avery and another great one, cheers!",4.45
5605,Tweak,"Vintage 11-14-16.
Poured very dark brown with a decent tan head that dissipated somewhat quickly but had decent lacing.
Tastes of coffee and barrel up front with absolutely no booze and then mild sweet dark fruits (fig and raisin). It has an amazing coffee finish that lingers and an aftertaste leaving you wanting more.",4.91
5606,Tweak,"Bottled Sept 14, 2018 - Found still on the shelf at a Spec's in Galveston Texas in April of 2020! Bought all they had at $16.83ea. (8) - Had shared this with running buddies in the past, and forgot just how much we liked it. Found it still in the Spec's bag, last night in the back of the closet. Poured into my Houston Beer wiezen glass, because my teku is still in the trailer (from the last camping trip) and I knew a plain ol' pint glass wouldn't do much justice. Pours dark, and not much Amber/tan head although the glass was not cold. COFFEE, was the 1st thing I noticed. Not especially thick, but definitely smooth and still worth sharing again! Now have 7 left...",4.77
5607,Tweak,"Bottled Oct 27,2017. $14 bottle. Beautiful dark brown with not much head, just a thin lip of khaki creamy bubbles activated in a thin centimeter around the edge of the glass. Scents bring on predominantly maple, touched with coffee, and bourbon. The taste is primarily sweet, and swims in delicious chocolate, maple, toffee, char, cherries, and as it washes over the palate the bitterness of the coffee arrives. The bourbon is there but not too strong and flavors the beer fortifying it with its alcoholic strength. Complements the coffee. Minutes after sipping my mouth retains the coffee and bourbon - it is an experience that lasts longer than a typical beer. Mouthfeel is medium thick punctuated by the tiniest of bubbles. Overall this is a complex and delicious beer. I have to say I’m a fan of the high abv because I love concentrated alcohol. Im a big fan of Mephistopheles and gave it a 5/5, and put some bottles away for special occasions. I’m going to have to do the same with this because I’m so impressed with the experience. Luckily my local store has a stock of many bottles and I’ll probably buy them up, even though they’re on the expensive side.",5
5608,Tweak,"12oz bottle of Batch #3, courtesy of BeerloserLI, that was bottled on November 14, 2016, that I'd stashed and afterwards forgotten about. Kinda wish I'd remembered it earlier.",4.41
5609,Tweak,"12 oz bottle poured into a tulip glass at 53F. Bottled 9/14/18.
L - Deep and dark, with a cocoa colored head that dissipated slowly
S - boozy with a slight malt character
T - The coffee really comes through when you taste this beer and blends with the bourbon superbly!
F - thick mouthfeel with little carbonation coming through.
O - A full bodied, well balanced beer that will put hair on your chest.... or take it off!",4.76
5610,Tweak,"Sampling a 12 oz bottle from 2016 bottling. Says 17.5% ABV on the label. Sounds like a winner for me!
The beer pours into my snifter a dark coffee brown color with no light passing through. A surprisingly robust fluffy to spongelike head foams up 2 cm and hangs around as a sturdy surface layer. Surprised there is this much head for a high ABV brew with 4 years in the bottle!
The nose on this one is....boozy! I get some dark bakers chocolate, black coffee, and a lot of bourbon and general boozy heat. there is also a bit of dark fruit, raisin and plum mixing and also some molasses notes. Definitely a big complex beer.
First sip reveals a lighter body than I expected and fine, gentle rolling carbonation. texture is kind of slick as it hits my mouth and slides down my throat too easy. But there is also a sticky coating on my palate after each sip. Oh and rounding out the physical traits, is some warming booze. This kicks in right after the swallow and lingers in my mouth and down my throat to my belly. Yup big boozy beer!
Flavor is malts and malts, I dont get any hop character here. I get dark chocolate and brown sugar up front. This moves to some molasses and bourbon in the middle and finishes with more bourbon. I think the coffee flavor has faded out over time. Definitely no hop character on the finish either.
This is a really nice sipping beer and seems just fine after 4 years in my cellar. I am amazed at the head retention on this beer which is still a sturdy surface even at the end of my consumption. very nice, would buy again!",4.41
5611,Tweak,"Bottled 10/27/17
Consumed 8/19/20",4.31
5612,Tweak,"One of my favorite BBA Coffee stouts. Avery is able to get really high ABV on these beers. 16% after aging 4 months in Bourbon barrels, WOW! 2017 Bourbon County Coffee is number one, this one is a very close second.",4.66
5613,Tweak,Bottled Sept 14 2018. Almost two years on this bad boy. Lets see what time has done him.,4.22
5614,Tweak,"Pours very dark with appropriate mocha head. Fantastic aromas of chocolate and coffee. Pretty sweet, very good chocolate and coffee flavors, very flavorful, slight yeasty finish. Rich and creamy. Overall a very good BA Imperial Stout. Aged very well.",4.4
5615,Tweak,"Had it at the brewery. Pours dark brown 2 fingers of brownish head, smells like really good coffee, tastes like it too with roast and alchohal. Overall a very fine brew I'll have again",4.62
5616,Tweak,"Very muted in aroma but is a well balanced smooth stout that is dangerously drinkable at 16%. I get flavors of chocolate espresso, bourbon, and dark fruit.",4.34
5617,Tweak,"A - A beauteous pour, black and opaque, mid-tan head with small bubble curtains of lacing.",4.38
5618,Tweak,Served in a teku glass from the bottle.,4.81
5619,Tweak,"Batch #1 bottle from Toby. Silky black pour, flat. Roasty, sweet, chocolate boozy aroma. Taste gets better, smooth, velvety, warm. Hits all high marks.",4.41
5620,Tweak,"Wow, just wow.
2 years old bottle of this beauty.
Complexity and balance between the coffee, the fresh bourbon and the pungent malts.
The mouthfeel is incredible.
Better and better as it warms up.",4.84
5621,Tweak,"Poured a dark brown/nearly black with two fingers of mocha head. 
Smells of coffee, chocolate, dark roasty malts. 
Taste follows with the roasty flavors, dark malts, coffee, slightly sweet notes of caramel and vanilla.
Fuller body with good carb levels. Smooth and well balanced.
Overall a nice one.",4.47
5622,Tweak,"12oz bottle. Bottled on 'NOV 14 2016'.
Dark brown colored body, with a big edge of mahogany when back lit. One finger of light tan head, settles back to creamy cap. Leaves behind a scattered array of lacing.
Aroma of dark roasted malts and coffee. There is also chocolate, bourbon oak, and slight vanilla.
Taste is heavy on the bourbon barrel, but it blends well with the chocolate and vanilla. The coffee is more slight than in the smell. The front part of the taste is more smooth and slightly sweet, while the end turns more to the bitter/char of the coffee.
Medium plus mouthfeel. Quite smooth through the mouth. Good carbonation (the creamy head sticks around throughout the drinking of the beer).
While the ABV% is high, the booze is not hot, but rather is well blended with the other components. This is a comfortable sipper with the added coffee component.",4.46
5623,Tweak,L: Pitch black with a tall khaki froth. Little head retention and spotty lacing.,3.9
5624,Tweak,"Has at least an average body, slight silky feel. Light amount of carbonation
Aroma is sweet bourbon,roasted malt,black coffee, alcohol, raisins and dark fruit
Taste is a nice blend of sweet bourbon balanced with roasted malt and bitter black coffee. Raisins and dark fruit add a great addition of flavor
Overall its smooth,nice bidy,great aroma and even better taste",4.39
5625,Tweak,"Bottle dated 10/27/17 into pint glass. Pours an encouragingly inky black with a negligible head. Initial impression is incredibly smooth, sweet milk chocolate, espresso, bourbon, and roasted malts. Mouthfeel is silky-smooth - almost literally oily. Alcohol - all 16% of it - is quite well hidden. Finish is smooth and sweet.
A lot of BBA stouts are over-the-top in the bourbon department. Not this one. Even the coffee is understated. Admittedly, this would be too sweet (and too potent) for frequent indulgence. But it's just perfect for the occasional indulgence.",4.54
5626,Tweak,Good but becomes too sweet as it warms. Lots of coffee and chocolate but the sweetness overwhelms. Booze is well integrated and surprisingly well hidden. Glad I tried but I prefer others over this one. The steep price kinda sucks as well.,3.99
5627,Hop JuJu,"Picked-up a four-pack of cans at Beers Guys in Havertown, PA for about sixteen dollars. My first brew from these guys, as they do not distribute to MA. I have been wanting to try this beer for a while, so pulled the trigger, despite the 6/30/21 canned-on date. Total west coast IPA, very dank. This is good, did not quite live up to the hype, perhaps due to the age?",4.25
